URL,Domain,label,URLLength,DomainLength,IsDomainIP,IsHTTPS,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,CharContinuationRate,URLCharProb,TLDLegitimateProb,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef
http://www.nahnoji.cz,www.nahnoji.cz,0,20,14,0,0,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,1.0,0.058083185,0.0036307,2,29,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://postgrt.com/,postgrt.com,0,20,11,0,1,3,0,0,0,0.0,10,0.5,0,0.0,0,0,0,2,0.1,1.0,0.062035898,0.5229071,35,126,1,100.0,100.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://cd628c1f-f05a-499d-a619-a55046bb008f.id.repl.co/,cd628c1f-f05a-499d-a619-a55046bb008f.id.repl.co,0,56,47,0,1,2,2,0,0,0.0,20,0.357,20,0.357,0,0,0,8,0.143,0.227272727,0.026290438,0.0059772,198,869,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.sada-e-azadi.net,www.sada-e-azadi.net,1,27,20,0,1,3,1,0,0,0.0,12,0.444,0,0.0,0,0,0,3,0.111,0.5,0.062236625,0.0384199,372,9825,1,100.0,100.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,8,6,19,0,24
https://ltpackid.firebaseapp.com/,ltpackid.firebaseapp.com,0,33,24,0,1,3,1,0,0,0.0,22,0.667,0,0.0,0,0,0,3,0.091,0.6,0.056098553,0.5229071,2,110,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.smit.com,www.smit.com,1,19,12,0,1,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1.0,0.068479809,0.5229071,1238,2622,1,100.0,100.0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,19,2,10,31,8,41
http://www.simhd.cannca.shop,www.simhd.cannca.shop,0,27,21,0,0,4,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0.583333333,0.060019008,0.0004041,8,41,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.milkdq10.com,www.milkdq10.com,1,23,16,0,1,3,1,0,0,0.0,8,0.348,2,0.087,0,0,0,1,0.043,1.0,0.039457401,0.5229071,1905,1319,1,100.0,100.0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,32,2,16,133,1,144
https://www.heliosinvestment.com,www.heliosinvestment.com,1,31,24,0,1,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1.0,0.063812273,0.5229071,504,551,1,100.0,100.0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,27,3,6,58,0,56
https://www.coolberry.sk,www.coolberry.sk,1,23,16,0,1,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1.0,0.062620541,0.0009815,520,1911,1,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,7,11,20,42,2,7
https://www.dofps.gov.bt,www.dofps.gov.bt,1,23,16,0,1,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,0.666666667,0.043580551,1.99e-05,1104,25947,1,0.0,0.0,1,1,1,0,0,0,1,2,0,1,1,1,0,0,0,0,1,19,18,23,181,0,205
https://www.atuna.com,www.atuna.com,1,20,13,0,1,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1.0,0.068963246,0.5229071,1077,3498,1,100.0,100.0,1,0,1,0,0,1,0,11,0,1,1,1,1,0,0,0,1,40,12,29,122,6,60
https://www.nadac.com,www.nadac.com,1,20,13,0,1,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1.0,0.071256355,0.5229071,778,2356,1,100.0,100.0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,9,13,17,101,8,109
https://www.beatoapp.com,www.beatoapp.com,1,23,16,0,1,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1.0,0.065795629,0.5229071,5118,523,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,200,4,9,216,2,223
https://www.markbernstein.org,www.markbernstein.org,1,28,21,0,1,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1.0,0.06259288,0.0799628,616,985,1,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,23,3,7,15,7,119
http://u1928937.plsk.regruhosting.ru/spin/965801873/,u1928937.plsk.regruhosting.ru,0,52,29,0,0,2,2,0,0,0.0,23,0.442,16,0.308,0,0,0,6,0.115,0.769230769,0.029341315,0.0180132,25,123487,1,0.0,0.0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3
http://www.sz-xinheli.com,www.sz-xinheli.com,0,25,18,0,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0.8,0.053459362,0.5229071,15,744,1,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
http://www.pnhwq.com,www.pnhwq.com,0,20,13,0,0,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,1.0,0.044460756,0.5229071,2,29,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://verifiedaccountcenter.com/contact/,verifiedaccountcenter.com,0,42,25,0,1,3,0,0,0,0.0,31,0.738,0,0.0,0,0,0,3,0.071,1.0,0.066400847,0.5229071,128,190,1,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,2,0,0,2
https://csmoney.marketplaces-csgo.com/?gclid=google,csmoney.marketplaces-csgo.com,0,50,29,0,1,3,1,0,0,0.0,36,0.72,0,0.0,1,1,0,4,0.12,0.52,0.061778445,0.5229071,13,15444,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://novoitaufatura.com/consulte-sua-fatura.php?cartoes=home&amp;id=yje0nthknze5zde5m2q5nzfjndhjzmm0yjjjyzi3zmm=&amp;the=theking,novoitaufatura.com,0,130,18,0,1,3,0,0,0,0.0,101,0.777,7,0.054,4,1,0,9,0.108,1.0,0.04652934,0.5229071,223,223,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,1,0
https://www.northumbria.ac.uk,www.northumbria.ac.uk,1,28,21,0,1,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,0.857142857,0.057888933,0.028555,3187,54408,1,0.0,0.0,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,21,10,10,365,0,31
https://v.ht/abqe,v.ht,0,16,4,0,1,2,0,0,0,0.0,6,0.375,0,0.0,0,0,0,2,0.125,1.0,0.032606744,2.47e-05,15,2880,1,0.0,80.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
http://www.bangbunsf.duckdns.org,www.bangbunsf.duckdns.org,0,31,25,0,0,3,2,0,0,0.0,18,0.581,0,0.0,0,0,0,2,0.065,0.588235294,0.04618867,0.0799628,15,155,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.saiconsard.co.jp.hqeivx.top/ai/sign.php,www.saiconsard.co.jp.hqeivx.top,0,50,31,0,0,3,4,0,0,0.0,32,0.64,0,0.0,0,0,0,7,0.14,0.47826087,0.052089254,0.0002752,12,113,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ldh-france.org,www.ldh-france.org,1,25,18,0,1,3,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,0.7,0.058151197,0.0799628,1678,9883,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,27,55,228,4,243
http://www.th.ro,www.th.ro,0,15,9,0,0,2,1,0,0,0.0,3,0.2,0,0.0,0,0,0,1,0.067,1.0,0.046997871,0.001523,9,63,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.rocknrollexperience.com,www.rocknrollexperience.com,1,34,27,0,1,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1.0,0.065661643,0.5229071,317,289,1,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,25,0,30
http://www.wtfshogunatemacabrewtf.in,www.wtfshogunatemacabrewtf.in,0,35,29,0,0,2,1,0,0,0.0,23,0.657,0,0.0,0,0,0,1,0.029,1.0,0.053145048,0.0050842,14,221,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
http://homestepgaliciabankingg.bankgalitoporiu.repl.co/,homestepgaliciabankingg.bankgalitoporiu.repl.co,0,55,47,0,0,2,2,0,0,0.0,44,0.8,0,0.0,0,0,0,4,0.073,0.545454545,0.057316873,0.0059772,4,90,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
https://www.deadlinkchecker.com,www.deadlinkchecker.com,1,30,23,0,1,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1.0,0.059583675,0.5229071,426,291,1,100.0,100.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,9,1,5,10,0,4
https://hadayatsons.com/widgets/,hadayatsons.com,0,32,15,0,1,3,0,0,0,0.0,21,0.656,0,0.0,0,0,0,3,0.094,1.0,0.057526673,0.5229071,4,73,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.saintpeters.edu,www.saintpeters.edu,1,26,19,0,1,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1.0,0.062273419,0.0115013,1886,26951,1,100.0,100.0,1,1,1,0,0,0,0,21,1,1,1,1,0,0,1,1,0,33,24,33,170,4,204
https://www.kpcw.org,www.kpcw.org,1,19,12,0,1,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1.0,0.048188913,0.0799628,4759,9116,1,100.0,100.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,117,1,5,273,0,292
https://www.millilovesfashion.de,www.millilovesfashion.de,1,31,24,0,1,2,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1.0,0.055804112,0.0326503,2513,25279,1,100.0,100.0,0,1,0,0,0,1,0,9,0,1,1,1,0,0,0,0,1,56,2,18,154,12,167
https://www.oleantimesherald.com,www.oleantimesherald.com,1,31,24,0,1,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1.0,0.066907877,0.5229071,6108,19935,1,100.0,100.0,0,1,1,0,0,1,0,6,0,1,1,1,0,0,1,0,1,55,8,54,322,7,85
https://www.cloze.com,www.cloze.com,1,20,13,0,1,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1.0,0.069678913,0.5229071,1175,521,1,100.0,100.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,29,4,8,24,1,27
https://counter-strike2-02934.firebaseapp.com/,counter-strike2-02934.firebaseapp.com,0,46,37,0,1,3,1,0,0,0.0,27,0.587,6,0.13,0,0,0,5,0.109,0.515151515,0.050580223,0.5229071,79,172,1,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0
https://www.zaful.com,www.zaful.com,1,20,13,0,1,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1.0,0.050162647,0.5229071,23186,244985,1,100.0,100.0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,244,2,51,1528,0,1564
http://jpostci.com,jpostci.com,0,18,11,0,0,3,0,0,0,0.0,10,0.556,0,0.0,0,0,0,1,0.056,1.0,0.061672949,0.5229071,11,70,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
http://surl.li/gcarn,surl.li,0,20,7,0,0,2,0,0,0,0.0,11,0.55,0,0.0,0,0,0,2,0.1,1.0,0.054625686,0.0001166,9,50,1,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rerumromanarum.com,www.rerumromanarum.com,1,29,22,0,1,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1.0,0.067815691,0.5229071,2982,6781,1,100.0,100.0,1,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,16,3,7,172,0,195
http://www.social-rights.com,www.social-rights.com,0,27,21,0,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0.538461538,0.062988806,0.5229071,4,64,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://www.martinerhof.at,www.martinerhof.at,1,25,18,0,1,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1.0,0.062948883,0.0038776,730,7915,1,0.0,0.0,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,90,10,14,9,2,27
https://www.seo-experts.com,www.seo-experts.com,1,26,19,0,1,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,0.727272727,0.066937409,0.5229071,3046,2118,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,36,19,38,424,2,16
http://www.v907404f494da2806060528ed50e9a3d71.ws,www.v907404f494da2806060528ed50e9a3d71.ws,0,48,41,0,0,2,1,0,0,0.0,11,0.229,25,0.521,0,0,0,1,0.021,0.352941176,0.015388418,0.0003477,13,244,1,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://www.nineth03.oss-ap-southeast-5.aliyuncs.com,www.nineth03.oss-ap-southeast-5.aliyuncs.com,0,50,44,0,0,3,3,0,0,0.0,30,0.6,3,0.06,0,0,0,6,0.12,0.333333333,0.055007978,0.5229071,10,63,0,2.777777778,2.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://att-104691.weeblysite.com/,att-104691.weeblysite.com,0,34,25,0,1,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,0.80952381,0.044082471,0.5229071,68,80,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.lapl.org,www.lapl.org,1,19,12,0,1,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1.0,0.059453348,0.0799628,1903,9259,1,100.0,100.0,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,37,10,17,415,0,117
https://bontlem.co.za/wp/wp-content/uploads/netflix/62d2b7ba91f34c0ac08aa11c359a8d2c/account/,bontlem.co.za,0,92,13,0,1,2,1,0,0,0.0,57,0.62,18,0.196,0,0,0,9,0.098,0.8,0.043596499,0.0018398,168,1058,1,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0
https://gricosecu-regio.firebaseapp.com/,gricosecu-regio.firebaseapp.com,0,40,31,0,1,3,1,0,0,0.0,28,0.7,0,0.0,0,0,0,4,0.1,0.444444444,0.063277568,0.5229071,2,1339,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
https://www.handcarryonly.com,www.handcarryonly.com,1,28,21,0,1,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1.0,0.058453765,0.5229071,637,1816,1,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,11,4,9,46,2,94
https://www.mscand.dk,www.mscand.dk,1,20,13,0,1,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1.0,0.055650121,0.0022943,730,762,1,83.33333333,83.33333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,48,0,49
http://www.accounts.auth-servc.com,www.accounts.auth-servc.com,0,33,27,0,0,3,2,0,0,0.0,19,0.576,0,0.0,0,0,0,3,0.091,0.473684211,0.062534691,0.5229071,4,57,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://www.greenbusinessca.org,www.greenbusinessca.org,1,30,23,0,1,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1.0,0.063397121,0.0799628,657,9381,1,100.0,100.0,1,1,1,0,0,1,0,9,0,1,1,1,0,0,1,0,1,28,21,35,51,0,72
https://www.scentblaster.net/zaaaa.htm,www.scentblaster.net,0,37,20,0,1,3,1,0,0,0.0,22,0.595,0,0.0,0,0,0,3,0.081,1.0,0.061462976,0.0384199,7,70,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://file-share-from-hill-open-folder-view.firebaseapp.com/,file-share-from-hill-open-folder-view.firebaseapp.com,0,61,53,0,1,3,1,0,0,0.0,45,0.738,0,0.0,0,0,0,8,0.131,0.244897959,0.057229148,0.5229071,44,117,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.dadgostari.ga,www.dadgostari.ga,0,23,17,0,0,2,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,1.0,0.056206616,0.0002256,8,49,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://rackspace-authcloud.web.app/,rackspace-authcloud.web.app,0,35,27,0,1,3,1,0,0,0.0,24,0.686,0,0.0,0,0,0,3,0.086,0.434782609,0.05349716,0.001502,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://my-site-107508-108224.weeblysite.com/,my-site-107508-108224.weeblysite.com,0,45,36,0,1,3,1,0,0,0.0,19,0.422,12,0.267,0,0,0,6,0.133,0.53125,0.03632138,0.5229071,273,21464,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4
https://www.bolingbrook.com,www.bolingbrook.com,1,26,19,0,1,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1.0,0.061386413,0.5229071,1212,273,1,100.0,100.0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,32,13,10,279,4,100
https://www.mountainwatch.com,www.mountainwatch.com,1,28,21,0,1,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1.0,0.062019649,0.5229071,4041,8047,1,100.0,100.0,0,1,1,0,0,1,0,13,0,1,1,1,0,0,0,0,1,66,12,20,774,0,794
https://cf-ipfs.com/ipfs/qmuxeq6mqvocpyhnh5dkz9nwq4swcfm8wtvw5k6bykfhux,cf-ipfs.com,0,71,11,0,1,3,0,0,0,0.0,52,0.732,7,0.099,0,0,0,4,0.056,0.714285714,0.030459034,0.5229071,4,86,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.rock-regeneration.co.uk,www.rock-regeneration.co.uk,1,34,27,0,1,2,2,0,0,0.0,19,0.559,0,0.0,0,0,0,3,0.088,0.65,0.068359567,0.028555,503,4199,1,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,13,5,15,83,0,102
http://www.webpageupdate.co,www.webpageupdate.co,0,26,20,0,0,2,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,1.0,0.052387032,0.0059772,2,35,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.f0522691.xsph.ru,www.f0522691.xsph.ru,0,26,20,0,0,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0.923076923,0.015018751,0.0180132,9,44,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.femgepszer.hu,www.femgepszer.hu,1,24,17,0,1,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1.0,0.049525817,0.0022172,2980,60656,1,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,45,9,21,438,0,455
https://apinchek.protationsacc.eu.org/aprep%d0%b0irservices,apinchek.protationsacc.eu.org,0,59,29,0,1,3,2,0,0,0.0,43,0.729,2,0.034,0,0,2,4,0.102,0.56,0.057662671,0.0799628,16,286,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.three.co.uk,www.three.co.uk,1,22,15,0,1,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,0.75,0.065894187,0.028555,5615,2945,1,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,11,6,210,1,16
https://irak-j5zj-h.web.app/,irak-j5zj-h.web.app,0,28,19,0,1,3,1,0,0,0.0,14,0.5,1,0.036,0,0,0,5,0.179,0.4,0.034560908,0.001502,2,2381,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
https://www.remax-realestategroup-tci.com,www.remax-realestategroup-tci.com,1,40,33,0,1,3,1,0,0,0.0,25,0.625,0,0.0,0,0,0,3,0.075,0.64,0.064674604,0.5229071,1040,9381,1,100.0,100.0,1,1,1,0,0,1,0,13,0,1,1,1,0,0,0,0,1,27,17,36,91,0,98
http://site9611296.92.webydo.com/,site9611296.92.webydo.com,0,33,25,0,0,3,2,0,0,0.0,13,0.394,9,0.273,0,0,0,4,0.121,0.666666667,0.035549433,0.5229071,112,582,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,5,4,6,0,16
http://www.worshiphubug.com,www.worshiphubug.com,0,26,20,0,0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,1.0,0.04692019,0.5229071,41,521,1,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,12,0,4
https://ipfs.runfission.com/ipfs/bafybeihu5iv6dfajjltpbzf6lhsordkyevosl2t3schczwxrqsmenpshve//link.html,ipfs.runfission.com,0,103,19,0,1,3,1,0,0,0.0,83,0.806,5,0.049,0,0,0,7,0.068,0.733333333,0.042142488,0.5229071,4,111,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.cargroup.org,www.cargroup.org,1,23,16,0,1,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1.0,0.063049789,0.0799628,1386,26342,1,100.0,100.0,0,1,1,0,0,1,0,5,0,1,1,1,0,0,1,0,1,14,31,32,96,0,128
https://file-share-from-frankie-view.web.app/,file-share-from-frankie-view.web.app,0,45,36,0,1,3,1,0,0,0.0,30,0.667,0,0.0,0,0,0,7,0.156,0.25,0.052602186,0.001502,39,73,1,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.cheerunion.org,www.cheerunion.org,1,25,18,0,1,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1.0,0.067917164,0.0799628,2493,1580,1,100.0,100.0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,254,4,12,209,4,28
https://www.shoprite.com.au,www.shoprite.com.au,1,26,19,0,1,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,0.75,0.066268675,0.0100856,1436,1030,1,0.0,0.0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,42,10,5,142,1,111
http://www.liyijin.com,www.liyijin.com,0,22,15,0,0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,1.0,0.054645575,0.5229071,4,120,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://securemgvto.x24hr.com/mygov/my_gov/,securemgvto.x24hr.com,0,42,21,0,0,3,1,0,0,0.0,27,0.643,2,0.048,0,0,0,6,0.143,0.823529412,0.0474405,0.5229071,16,51,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.nuffield.ox.ac.uk,www.nuffield.ox.ac.uk,1,28,21,0,1,2,3,0,0,0.0,13,0.464,0,0.0,0,0,0,3,0.107,0.642857143,0.049004303,0.028555,1039,606,1,0.0,0.0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,19,1,7,105,1,109
https://www.yata.hk,www.yata.hk,1,18,11,0,1,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1.0,0.05109987,0.0008316,993,574,1,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,55,12,10,86,3,19
https://www.delightmoon.kr,www.delightmoon.kr,1,25,18,0,1,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1.0,0.056085542,0.0022733,7282,18685,1,100.0,100.0,1,1,0,1,0,1,3,0,0,1,1,1,0,1,1,0,1,396,3,24,419,2,53
https://www.vw.com.cn,www.vw.com.cn,1,20,13,0,1,2,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,0.666666667,0.055260051,0.0033218,2555,676,1,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,53,12,10,106,1,40
https://www.retrodeco.fr,www.retrodeco.fr,1,23,16,0,1,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1.0,0.068084377,0.0141483,801,1015,1,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,13,1,2,230,12,42
https://www.asiamediajournal.com,www.asiamediajournal.com,1,31,24,0,1,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1.0,0.064852671,0.5229071,644,9458,1,100.0,100.0,1,1,1,0,0,1,0,4,0,0,1,1,1,0,0,0,1,25,1,11,86,7,85
https://www.oerthers.com,www.oerthers.com,1,23,16,0,1,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1.0,0.071539241,0.5229071,265,828,1,100.0,100.0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,0,1,6,8,4,0,3
http://www.atomlines.com,www.atomlines.com,0,24,17,0,0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,1.0,0.070541335,0.5229071,11,77,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
